Word,Average TF-IDF Weight
中成药,0.00019048088597169562
轻质建筑材料制造,0.00019046374759671723
健康信息咨询服务,0.00019043320222473332
软硬件技术开发,0.0001903510886723203
第一类医疗器械零售,0.0001903392284585613
电脑网络工程施工,0.0001902387495218998
医疗器械及耗材销售,0.00019011646002184987
印刷品,0.000190112196813637
润滑油经销,0.0001900899880727758
烟花爆竹,0.00019005714874094348
应经专项审批的项目未经批准前不得经营,0.00019000731001899082
计算机系统集成及相关技术服务,0.00019000731001899082
器材及维护,0.00018996659312618818
电子系统工程,0.00018990565601969802
园林工程设计,0.0001897378730753834
半导体,0.0001897030792559235
微特电机及组件销售,0.00018962333196599702
养护,0.00018960426725343616
信息科技咨询,0.00018956019204396926
计算机软硬件研发与销售,0.00018951122899551223
耐火材料,0.00018947518366665454
销售和租赁,0.00018934441450289838
喷绘,0.0001893023595355635
教育产品研发,0.0001892179756018402
测绘地理信息服务,0.00018920349101052912
管道配件,0.00018911144109214512
电讯器材,0.00018904970435717355
防水工程,0.00018886218647045104
土地整治工程,0.0001888600878707596
通信产品研发,0.0001888347587841265
新产品,0.00018881788537346788
阀门和旋塞研发,0.00018880297375662315
旅游咨询,0.00018880216520181746
密封用填料销售,0.00018867740935932917
工业自动化设备经销ｘ,0.0001886424516626355
污水处理设备,0.00018859813677741955
电子智能化工程设计,0.00018841248551085504
房屋建筑工程设计,0.00018832716213350992
电子计算机及配件,0.00018829471690680864
化妆品及卫生用品,0.0001882121503809903
不含卫星地面接收设施和发射装置,0.00018818857515151902
建筑装饰工程设计,0.00018815337891466948
机械设备及配件研发,0.00018799138228150816
设备监理服务,0.00018795626075717125
珠宝饰品,0.00018787592585708555
网络信息技术开发,0.00018776200402024655
汽车饰品,0.00018768589261121933
以上加工限分支机构经营,0.00018748669589333514
为电信企业提供信息技术基础设施管理服务,0.00018742483729864272
节能环保,0.00018732971606565859
电脑维修服务,0.00018731302029629127
水利工程测量,0.00018729211104622314
土地规划服务,0.00018716464523338059
文化办公用品销售,0.0001871150512781583
金融类及投资咨询,0.0001870074065087275
网络营销推广与创意服务,0.00018700270337888733
汽车配件的研发,0.00018699167563117637
车辆维修,0.00018691432644065136
清雪服务,0.00018689016909780785
项目可行性研究报告,0.00018678361236958136
网络通信传输设备销售,0.0001867190608377898
坚果种植,0.00018670722552471055
自动化输送设备,0.00018663358793009275
专利申请,0.00018655871913552665
产品管理体系认证咨询,0.00018655871913552665
代办工商登记,0.00018655871913552665
商标注册,0.00018655871913552665
版权登记业务,0.00018655871913552665
数据服务,0.0001864855474813874
通信设施管理服务,0.0001864135772635807
舞台设备租赁,0.00018639631011452675
网站维护,0.00018626369486671223
建筑工程信息咨询,0.00018616781740628127
测量服务,0.0001861053998347394
音响设备研发,0.0001859405217815122
电子产品组装,0.00018577877279128062
饮料和精制茶制造,0.00018577707864229285
鹿副产品收购,0.00018577707864229285
会计业务及财务业务信息咨询服务,0.00018574411450338865
政府绩效评价服务,0.00018574411450338865
部门与项目绩效评价服务,0.00018574411450338865
预算绩效管理信息咨询,0.00018574411450338865
预算绩效评估与预算绩效评价服务,0.00018574411450338865
风险管理咨询服务,0.00018574411450338865
风险评估服务,0.00018574411450338865
热力的生产和供应,0.00018574369337883404
冶金专用设备销售,0.00018573706969910562
工程安装,0.00018571036212256897
通信工程设计与施工,0.00018555689359994808
展会服务,0.000185451644056877
销售等相关业务,0.00018544193976852342
预包装食品批发零售,0.00018544193976852342
手机及手机配件,0.00018540539427988766
楼宇智能化设备,0.00018531614844756832
自动化控制系统开发与集成,0.00018529558206626553
中药材批发,0.0001850582981356548
软件信息咨询,0.00018489485667334019
从事计算机信息科技领域内技术开发,0.00018488020408887027
建设项目环境影响评价,0.0001847922154544697
管道设备,0.0001847912726353487
地质灾害影响评估,0.00018455211184794854
弱电工程的施工与维护,0.00018455211184794854
水环境质量评价,0.00018455211184794854
防洪风险评价,0.00018455211184794854
房屋,0.00018446343569418177
技术转让与技术服务,0.00018432104394292147
油料种植,0.00018427447170347097
家用电器销售及售后服务,0.00018412411207366965
档案业务咨询,0.00018411985271768247
租赁及相关技术咨询服务,0.00018411985271768247
白银制品,0.00018393235548893236
有害生物防治服务,0.00018392283623475857
绿色建筑,0.00018388429709288286
工模具及汽车零部件研发,0.00018384767710645836
模型设计服务,0.00018384767710645836
广告,0.00018379576799716318
数据标注,0.0001835076898415974
信息安全设备,0.00018346763278405013
体育用品及器材经销,0.00018346559918125903
不含餐饮及住宿,0.00018341098036016166
安全防护品零售,0.00018324648808795132
建筑文书代理,0.00018324648808795132
计算机及外部设备,0.00018323918008283834
人防工程防护设备安装,0.00018318411927536484
乐器维修,0.00018308663148606667
生态环境污染损害评估,0.00018304714738987435
开发及技术转让,0.0001830439331109008
汽车车身设计,0.0001830439331109008
办公设备批发,0.00018302831225094386
安装与调试,0.0001829182733903079
从事土地利用规划编制设计,0.00018275174862501415
工程,0.00018270129202299916
绝缘材料,0.00018269703023469949
机电产品销售及售后服务,0.0001826836739064868
数据加工,0.00018268304301714917
书零售,0.00018261242566800564
合作与开发,0.00018253873446202545
生物技术相关项目的服务与研究开发,0.00018253873446202545
生物芯片的研究,0.00018253873446202545
生物项目的引进,0.00018253873446202545
维修及质量检测,0.00018248891752351506
软件研究,0.00018248891752351506
视频信息智能化产品,0.00018244679941272298
通信技术服务,0.0001824186277841528
仪表的技术开发,0.0001823774920817377
光机电技术仪器,0.0001823774920817377
不含经营性互联网信息服务业务,0.00018234722786263083
美容服务,0.00018233065123665257
专利申请信息咨询,0.00018225138505777302
自动化控制设备的研发,0.00018209230322883044
木制品,0.00018207191268216542
网络工程技术服务,0.00018182151326743325
环境技术开发,0.0001817701824344874
互联网域名根服务器运行,0.00018169376913822492
科研,0.00018143412321571266
电教器材,0.0001814140594246846
电子元器件代理销售,0.0001811599249368916
轨道交通设备研究开发,0.0001811599249368916
新型膜材料制造,0.00018115557489884406
食品用塑料包装容器工具制品生产,0.00018108619948770083
不含中药饮片的蒸,0.00018103236124571465
煅等炮制技术的应用及中成药保密处方产品的生产,0.00018103236124571465
智能控制系统,0.00018096346991904052
应用软件开发及销售,0.00018096015372788145
多媒体设计服务,0.0001809465483766205
人工智能行业应用系统,0.00018056114349043756
应急预案编制与服务,0.00018050922177402439
维护及咨询服务,0.00018050922177402439
计算机系统集成及软件产品开发,0.00018050922177402439
项目数据收集与分析,0.00018050922177402439
通讯设备及辅助器材,0.0001805087249220518
诊疗服务,0.00018035008231851062
晒图,0.00018032761777660302
外围设备,0.00018025650187127962
安装及维护保养,0.00018015455387124563
技术转让及咨询服务,0.0001801435963531903
自动化设备设计,0.0001801419091365508
其他技术推广服务,0.00018007273178015517
污水治理工程,0.0001800166379236971
消杀产品,0.00017996574015562603
电视剧发行,0.000179959024909206
网络信息咨询服务,0.00017973433927069885
治理,0.00017973182589654633
勘察设计,0.00017966414391527827
柜台租赁,0.00017960096650774962
包装装潢设计,0.00017956202721513252
建筑工程用机械制造,0.0001795283692676241
产业用纺织制成品制造,0.00017949158010460188
有色金属铸造,0.0001794565123577293
高性能有色金属及合金材料销售,0.0001794565123577293
创业指导服务,0.00017942985535562378
精密光电仪器,0.0001793772401583723
工业软件技术,0.00017937142192120078
智能制造技术的技术开发,0.00017937142192120078
计算机数码产品,0.00017936919780525646
橡胶,0.00017919098528512196
档案数字化管理服务,0.00017917292286451952
机器人仿真离线系统设计,0.00017908112308395686
汽车装备系统开发,0.00017908112308395686
自动化控制系统开发,0.00017908112308395686
旅行社服务,0.00017888323231912375
专业开锁服务,0.0001788489791222915
文体用品销售,0.00017883819048021283
改造及维修,0.00017877493629796427
智能网络控制系统的设计及安装,0.0001787395639733406
监控工程,0.0001786941884062832
土地整治项目规划设计,0.0001786649692415359
pdu产品设计,0.00017862594323895267
充放电产品,0.00017862594323895267
高压连接器,0.00017862594323895267
光电设备研发,0.00017859828379703836
测绘仪器校对,0.00017857465965188582
测绘监理,0.00017857465965188582
油墨销售,0.00017845851943701536
灯具设计,0.00017844395329397907
家电用品,0.00017841114535738247
市政公用工程监理,0.00017831056104478826
房屋建筑工程监理,0.00017831056104478826
经销计算机软,0.0001780623899446472
体育竞赛组织策划,0.0001780277528732513
健身服务,0.0001780277528732513
硬件及辅助设备技术开发,0.0001780277528732513
软件和网络信息技术服务,0.0001780277528732513
展览展示设计,0.00017800115739697
数据库建设,0.00017796943768105223
草及相关制品销售,0.0001779036925090522
教育科技,0.0001776789943700225
复合材料制品的研究,0.0001776668413049519
复合材料及其模具的制造,0.0001776668413049519
检测技术服务,0.0001776668413049519
汽车除外,0.00017751168932008023
数码产品销售及售后咨询服务,0.00017748242651012802
智能化工程安装服务,0.00017739828769641446
环境保护咨询,0.00017732352121190074
物联网技术,0.00017731109188817194
移动网语音信息服务,0.00017726416631522687
通信工程的设计,0.00017723953930852727
利用信息网络经营演出剧,0.00017719402961457076
安防科技领域内的技术研发,0.00017717430625247772
防盗报警设备安装,0.00017717430625247772
焊接材料,0.00017715095433654788
垂直滑动智能窗的研发,0.00017712439055351598
建筑构配件的物联网控制系统研发,0.00017712439055351598
智能家居控制系统研发,0.00017712439055351598
网络安全服务,0.00017701479535613287
电子出版物零售,0.00017701231769835904
教学仪器与装备研发,0.00017700344298506883
电化教育装备研发,0.00017700344298506883
科技教育装备,0.00017700344298506883
光学,0.00017696244822393027
加工服务,0.00017696244822393027
机械技术服务,0.00017696244822393027
日杂,0.00017686745302105314
工业自动化工程,0.00017685993133947805
控制系统集成,0.00017685993133947805
电气软硬件设计,0.00017685993133947805
离线程序编写调试及模拟仿真,0.00017685993133947805
非标夹具的设计,0.00017685993133947805
以上经营项目法律,0.00017660696171135963
空调制冷设备,0.0001765691553412506
工业自动化,0.00017655837517209413
以上各项不含危险化学品,0.0001764722196855988
化学药物,0.0001764722196855988
显示屏,0.00017639769019136967
卫生洁具研发,0.00017626529182939335
轮胎测试设备开发与销售,0.00017623751428223723
轮胎的技术开发与技术服务,0.00017623751428223723
工程招标代理甲级,0.00017621636939686169
市政公用工程监理甲级,0.00017621636939686169
房屋建筑工程监理甲级,0.00017621636939686169
机电安装工程监理乙级,0.00017621636939686169
二手车鉴定评估,0.0001761756895558223
工程勘察设计服务,0.00017608300598051648
老年人养护服务,0.0001760465912326142
企业污染源检测,0.00017590454147242883
地下水,0.00017590454147242883
地表水监测,0.00017590454147242883
水质监测,0.00017590454147242883
电气工程施工,0.00017587551277020052
塑胶跑道,0.00017576256814360645
工业自动化设备研发,0.00017571620058344625
创业信息咨询,0.00017571211424668564
互联网技术开发,0.0001757080115557599
教育软件技术开发,0.00017570411575994704
投影仪,0.0001756993810409405
计算机软件领域内的技术开发,0.00017561645158165333
实验室仪器设备,0.000175494588068201
人工智能系统开发,0.00017548786784238682
电力工程咨询,0.0001754155934569458
花卉绿植租借与代管理,0.00017525285116342905
软硬件系统集成,0.0001752319723192424
保安器材,0.0001752264864193048
智能设备的研究,0.00017519627907503258
燃料电池,0.00017519627907503258
技术咨询及相关技术服务和转让服务,0.00017519446099012646
电子仪器设备的研发设计,0.00017519446099012646
销售计算机软件,0.00017519446099012646
电力工程技术咨询,0.00017508751553706414
以上项目法律,0.00017504902372751847
激光设备,0.0001749866331556524
心理咨询,0.0001749846953853977
机床设备及配件,0.00017482091457939096
汽车零部件生产及销售,0.00017482091457939096
自动化检测设备开发及制造,0.00017482091457939096
量刃具,0.00017482091457939096
系统集成及网络工程,0.0001747833774239102
计算机信息技术咨询服务,0.0001747833774239102
光电子产品研发与经销,0.00017472262828068872
计算机与光电子相关技术开发,0.00017472262828068872
家电家具,0.0001747006733412119
职业健康安全管理体系认证信息咨询,0.00017468286183129375
通信技术开发,0.00017467769677511648
机械设备和电子产品开发,0.00017466706952369018
家具零配件生产,0.00017466345501934399
豆制品,0.00017449120337531426
地理信息方面的技术开发与服务,0.00017425977228708648
外围设备及耗材零售,0.00017425977228708648
软件开发零售及技术咨询服务,0.00017425977228708648
生产场地另设,0.00017403589671536162
矿产品,0.00017402801360400514
电一体化产品,0.00017399314951958974
汽车保养咨询,0.00017394772848713312
汽车安全检测咨询服务,0.00017394772848713312
汽车维修咨询服务,0.00017394772848713312
软件及辅助设备安装服务,0.0001739317895992157
软件开发维护,0.0001739317895992157
科普教育信息咨询,0.00017389251442542916
教学设备开发与销售,0.00017388667394920495
网络平台建设,0.0001738819608191896
海洋水质与生态环境监测仪器设备销售,0.00017384587539121207
标识标牌,0.00017383811345474725
led产品,0.00017381700100482813
因特网接入服务,0.00017376501024570098
除小汽车,0.00017376251710004973
数据分析,0.00017375633579185267
数据维护,0.00017375633579185267
音响设备及配件,0.00017367137660271096
办公自动化产品的批发,0.00017362051773262682
环保产品的开发与技术服务,0.00017362051773262682
零售及售后服务,0.00017362051773262682
节能环保技术的研究,0.00017356162466750227
光学薄膜,0.0001735195851848266
光学镜片手工加工,0.0001735195851848266
蓄电池销售,0.0001735066290288408
汽车研发,0.0001734418097574848
化肥生产,0.00017343742449661234
植物清洗剂,0.00017343742449661234
卫星移动通信终端制造,0.00017335976660197338
计算机制图,0.0001732667446856644
仪器仪表的研究,0.00017290842535074979
互联网接入工程,0.00017288174142050428
网络技术维护与施工,0.00017288174142050428
摄像器材,0.00017279289784505946
电影制片,0.00017273121414483925
日用百货的销售,0.0001726710845361551
不含地面卫星接收系统,0.00017245757607808318
研发及销售,0.0001723994386749167
人力资源管理咨询服务,0.00017235227438652524
企业管理培训,0.00017235227438652524
工程项目建设咨询,0.00017235227438652524
网络营销,0.00017235227438652524
计算机领域,0.00017226257956120622
节能灯,0.00017211022490876767
触摸一体机,0.00017211022490876767
会议系统设备,0.00017203331592393034
文物销售,0.000172026741196777
规划,0.00017196198559168716
交换机,0.0001718779065447479
路由器的销售,0.0001718779065447479
化工产品检测,0.00017182193643739522
空调维修,0.000171804286629779
创业空间管理服务,0.00017177663972039515
种子技术研发,0.00017177663972039515
室内装修,0.00017167962654002878
地籍测量,0.00017165317515033149
轨道交通绿色复合材料销售,0.00017165031979115314
婚姻介绍服务,0.0001714795027029569
因私出入境中介服务,0.0001714747970407101
细胞产品检测,0.00017143918462016254
机器人及控制系统研发,0.0001714299033194441
架线服务,0.0001714299033194441
通用加料,0.00017137505500160096
轨道交通工程机械及部件销售,0.00017135155620016647
农作物育种及相关领域的技术开发,0.0001712950485573943
防冻液,0.00017124146809282745
生化药品,0.0001711925090281312
专用机电设备设计,0.00017116919207547623
成套工装夹具,0.00017116919207547623
机械非标设备的生产制造,0.00017116919207547623
汽车配件维修,0.00017116919207547623
装饰装潢材料销售,0.0001711251200451929
环境污染治理设施运营,0.0001710135322372186
汽车及零配件销售,0.00017096973975201757
计算机及辅助设备租赁,0.00017094916139544927
润滑油脂,0.0001709491189349236
安全设备销售,0.00017089774934092098
电子与智能化工程设计与施工,0.00017070298194800954
汽车内外饰结构复合材料的研究,0.00017067534199479217
烘炉,0.00017060507291587066
清洁能源设备,0.00017059719368295686
批发兼零售,0.00017052180137837466
教育信息咨询服务,0.00017050949835965774
防火封堵材料销售,0.00017050573024016222
净水剂,0.00017045230720859502
软化剂,0.00017045230720859502
增材制造装备制造,0.00017040395675732236
安防智能化工程,0.00017039750738748058
安防技术领域内的技术开发,0.0001703640024440414
委托制造,0.00017034326902753993
机电产品设计,0.00017034326902753993
电子元器件的销售,0.00017031020307058993
互联网信息技术咨询服务,0.00017027994990521716
智能家居设备技术研发及销售,0.00017027994990521716
物联网科技领域内的技术开发,0.00017027994990521716
硬件及耗材,0.00016998073701191886
洗烫服务,0.0001698756225398034
银行专用设备销售,0.00016986001833815508
临床检验服务,0.00016985881540623377
有偿商业信息,0.00016980962317645102
网络商城,0.00016980962317645102
汽车维修,0.00016963825140690073
生物制品技术开发,0.00016949147412546767
技术转让及进出口,0.0001694474264324527
打印,0.0001693926264286624
采暖设备,0.00016938537290380832
led显示屏安装,0.00016927775971638714
助听器,0.00016927775971638714
有色金属,0.00016927775971638714
测绘仪器,0.00016927775971638714
农业植保服务,0.00016926610095062395
电力设备及配件,0.00016923750742520128
动力电池销售及进出口业务,0.0001692074873322034
技术推广及应用示范装置和相关产品销售,0.0001692074873322034
电化学储能材料和装置及其延伸产品的系统集成,0.0001692074873322034
机构商务代理服务,0.00016913457866090387
电脑耗材及配件的销售,0.00016913457866090387
废气治理,0.000169111587090156
计算机网络信息咨询,0.0001690899885841164
建筑技术开发,0.0001690859279105808
公共广播设备,0.00016907746756070883
艺术品,0.00016899763314724565
数据采集,0.00016898994400596262
农业科技领域内技术研发及技术咨询,0.00016895844258071335
经销农业机械,0.00016895844258071335
智慧城市建设,0.00016888505992582731
科技成果评价及转化,0.0001688757930130467
市政公用行业,0.00016882435098953554
热力,0.00016882435098953554
燃气,0.00016882435098953554
机房,0.00016878942378493407
医疗用品,0.00016871492463327583
的研究,0.00016860576756790735
非标设备研发,0.00016855560807590183
工业机器人系统的集成及技术服务,0.00016844203220337398
机器人离线仿真技术服务,0.00016844203220337398
电器自动化工程技术服务,0.00016844203220337398
自动化设备专业领域内的技术服务,0.00016844203220337398
车身焊装生产线工程技术服务,0.00016844203220337398
空调清洗,0.00016842824174990946
无人机销售,0.00016841653993405272
地理信息系统工程施工,0.0001683421599313589
室内外装饰装潢工程施工,0.00016832392925063158
日用百货零售,0.0001682110359391056
配电箱,0.0001681410566332839
租赁及技术服务,0.00016799336966908602
无人船,0.0001679866629117248
无人艇销售,0.0001679866629117248
无人驾驶航空器的生产,0.0001679866629117248
以上两项易燃易爆及有毒化学危险品除外,0.00016789834353698742
检测信息咨询,0.00016786682172003465
计量器具销售,0.00016786682172003465
计量技术开发,0.00016786682172003465
计量校准信息咨询,0.00016786682172003465
计算机网络集成,0.00016776128990360304
硬件技术研发,0.0001677171837479053
蔬菜销售,0.0001676348247543113
密集架,0.00016763042952477834
传感器件,0.00016760664923908935
计算机及软件的开发,0.00016760664923908935
喷枪及类似器具销售,0.00016759499574487858
销售与售后服务,0.00016756833010608954
复混肥料,0.00016750718063389796
公路工程勘察,0.0001673730650920813
宣传推广,0.0001673602799139511
硬件研发,0.00016726306109718616
电子计算机,0.00016723135786294725
产品研发,0.0001671328137317248
新型有机活性材料销售,0.00016706459575735474
人力资源外包服务,0.00016696162754647732
一般经营项目自主经营,0.00016686792915203487
模具生产与销售,0.00016686792915203487
汽车塑料装饰件,0.00016686792915203487
bim技术服务及应用,0.00016676709675629095
安防监控产品,0.00016675651296491826
工艺美术品批发,0.00016663511176392274
装饰工程施工,0.00016653021284321437
照明系统,0.00016630640661149192
从事计算机,0.00016630131912885262
通讯设备安装,0.0001661821056698416
大数据处理技术服务,0.00016614145568045286
电器设备销售,0.00016613173060005905
通讯设备租赁,0.00016604112791582912
电脑网络工程,0.0001658184727107066
计算机网络专业领域内的技术开发,0.0001658184727107066
化学技术及相关产品,0.00016555191882835146
药品的研究,0.00016555191882835146
销售化学自动化科研仪器,0.00016555191882835146
工商注册代理,0.00016549889918706206
财务代理,0.00016538565114691502
制造项须另设生产经营场所从事经营活动,0.00016533613148523603
餐饮配送,0.00016533498847479962
投影机,0.00016532876504993694
承办展览展示展会活动,0.00016530598780487127
硬件及辅助设备开发和销售,0.00016530598780487127
通信线路维护,0.00016522623740840178
园林绿化工程设计施工及维护,0.00016521801346939478
智能化科技领域内的技术开发,0.0001650144874006324
饲料添加剂生产,0.00016499772951097965
变电工程,0.00016498705224790165
可从事资质证书许可范围内相应的建设工程总承包业务以及项目管理和相关的技术与管理服务,0.00016498705224790165
送电工程,0.00016498705224790165
专业承包,0.0001649475126357209
网络游戏开发,0.00016485276080242692
以上制作,0.00016480847342646688
电视节目制作,0.0001647610990591367
数码产品的开发,0.00016472995960669466
硬件及配套设备,0.00016472995960669466
交通工程监理,0.00016466968949535674
人防工程监理,0.00016466968949535674
工程检测,0.00016466968949535674
房屋使用安全鉴定,0.00016466968949535674
施工图审查,0.00016466968949535674
水利工程监理,0.00016466968949535674
环保工程监理,0.00016466968949535674
干细胞,0.00016466176049982295
计算机软硬件的设计,0.0001644287869226933
变压器,0.00016442190428574545
电影发行,0.0001643068996719201
涂装设备制造,0.00016428771468562976
真空镀膜加工,0.00016423902257825187
农业科技,0.00016422230371727854
光机电产品的研发,0.0001641312565430572
自动化仪器仪表,0.0001641312565430572
自动化测控技术设备,0.0001641312565430572
装配及销售,0.0001641312565430572
肉制品,0.0001640152128737773
温室气体排放控制技术研发,0.0001639773344741394
保洁用品,0.00016385686333372679
桥梁测量,0.00016381789486465668
线路工程测量,0.00016381789486465668
教育科技产品研发及相关服务,0.00016376743848843108
调味品,0.00016363156510346187
软件互联网销售,0.00016359805537534034
摄影测绘与遥感影像制作,0.00016358036412514679
计算机信息服务,0.0001635104053206211
委托加工,0.0001634276687429526
汽车夹具,0.0001634276687429526
汽车安装设备设计,0.0001634276687429526
信息系统工程监理及咨询服务,0.00016340311213728162
农作物种子质量检验,0.00016334085583111566
教育调研,0.00016333113557369906
节能工程设计,0.0001632200401472949
水环境保护咨询服务,0.00016321900332844953
机房装修工程,0.0001632093992107743
家用电器经销及售后服务,0.000163195649481354
钢材经销,0.0001631422682806912
教学用具,0.00016312749626143575
计算机服务器,0.00016312749626143575
日用品生产专用设备制造,0.000163120499337237
安防产品销售,0.00016306092596236887
电子器件,0.0001630391353590157
硬件研发及设计,0.0001630391353590157
网络产品的研发,0.00016292844133533195
人才测评科技开发,0.00016270442501003797
材料科学研究服务,0.00016270442501003797
数码产品及计算机软硬件的研发,0.0001626899907467517
网络安全产品的开发与销售,0.0001626899907467517
通讯工程设计,0.00016268078825579148
玄武岩纤维,0.00016267378642473616
玄武岩纤维复合材料及其应用产品的研究,0.00016267378642473616
文化用品批发零售,0.0001626101196864263
工程技术,0.0001625938082513589
管道,0.00016258550514773292
搭建,0.00016253075194831647
飞行训练,0.00016240203420800857
计算机科技领域内的技术咨询,0.00016228284938745976
计算机软硬件及辅助设备技术开发,0.00016228284938745976
塑料加工专用设备制造,0.00016210180942391158
监控系统,0.00016203577272822108
计算机外部设备维修,0.00016194937586167936
建筑工程管理服务,0.00016180786378021972
装配式建筑构件的研究,0.00016180786378021972
网络工程技术咨询与服务,0.00016180145693358685
网络工程设计与施工,0.00016180145693358685
计算机软件技术服务与转让,0.00016180145693358685
低压电器,0.00016178784688261621
电信工程施工,0.0001617638338627831
导航终端制造,0.00016176270437705872
电子产品及办公设备销售,0.00016174794945645788
植物保护技术服务,0.00016169779757370053
半导体器件专用设备制造,0.000161581760685647
儿童娱乐设施,0.00016153296179600136
儿童脑潜能开发,0.00016153296179600136
互联网数据中心服务,0.00016150886224531636
人工智能通用应用技术,0.00016150886224531636
信息系统工程监理,0.00016150886224531636
国内广告设计,0.00016147368452574384
实验分析仪器,0.00016123455980981844
特种陶瓷制品制造,0.0001612177042942559
机械产品技术开发,0.00016119777767736282
激光,0.00016119777767736282
试制,0.00016119777767736282
心理信息咨询,0.0001611816478036553
新能源科技领域内的技术研发,0.0001611679670145714
照明设备及办公用品耗材销售,0.00016116018829137867
计算机软硬件安装及售后服务,0.00016116018829137867
计算机软硬件开发销售及维护,0.00016107841451598503
工艺设备设计与制造,0.0001610727820502831
模具与冲压件制造与机械加工,0.0001610727820502831
净水器,0.00016100432388640418
水利,0.00016090799557914797
金属成形机床销售,0.00016090215469766593
电子技术,0.00016074823569561255
服装设计及销售,0.00016067955640771173
工业自动化控制系统的设计及研发,0.0001605375623811788
工程和技术研究服务,0.0001605375623811788
控制及机械领域内技术咨询,0.0001605375623811788
智能汽车,0.0001605375623811788
汽车底盘调校,0.0001605375623811788
汽车整车销售,0.0001605375623811788
汽车智能驾驶模拟系统及产品,0.0001605375623811788
汽车电子智能化控制系统及产品,0.0001605375623811788
汽车硬件在环平台,0.0001605375623811788
零部件,0.0001605375623811788
配件耗材销售,0.00016052369892206273
摩托车及零配件批发,0.00016043954623114114
大气污染监测及检测仪器仪表制造,0.0001602811024698944
建筑装饰工程施工,0.0001602741057489677
水土保持方案设计,0.0001602077251013026
办公用机械设备销售及租赁,0.00016019610532789583
智能制造设备维修,0.00016019610532789583
计算机辅助设备销售及技术服务,0.00016019610532789583
商务代理服务,0.00016019343964829042
农业技术研发,0.00016009119441043676
教育科技软件技术咨询,0.00015999326345730942
产品认证咨询,0.00015997601352973158
管理体系认证咨询,0.00015997601352973158
机械设备设计与安装,0.0001598616040753067
机械零部件研制,0.0001598616040753067
自动控制及计算机软件研制,0.0001598616040753067
信息系统工程监理服务,0.00015983824587436051
利用互联网销售软件,0.00015983824587436051
计算机机房系统服务,0.00015983824587436051
集成服务,0.00015983824587436051
通信技术,0.00015961306347040996
网络科技技术研发,0.00015960400522608282
建筑智能化设计施工,0.0001595463774688399
项目管理,0.0001593603683889022
监控设备安装及维修,0.00015934958440476423
展览服务,0.00015934931845332568
游戏软件设计,0.00015926124181982762
除互联网上网服务,0.0001591692459373045
多媒体电教设备,0.00015899504350596916
智能楼宇系统设计及施工,0.00015899504350596916
综合布线施工材料及弱电工程设备,0.00015899504350596916
视频会议及多媒体设备,0.00015899504350596916
教学装备,0.0001589893112992087
从事计算机软硬件的设计,0.000158940951723964
大数据系统,0.000158940951723964
数据库系统,0.000158940951723964
文教办公用品,0.000158940951723964
计算机及辅助设备安装,0.000158940951723964
销售与维护,0.000158940951723964
照明工程设计,0.00015882392195390568
服务器,0.00015879033539371976
轨道交通车辆设备及配件,0.00015874834893395048
监理咨询,0.00015864493476527996
新能源技术,0.00015864309627990037
软件定制开发及服务,0.0001586404624403847
逻辑电路设计服务,0.0001586404624403847
土壤改良剂,0.0001586340176130135
危险货物运输,0.0001586090432187988
图像处理及计算机控制软件研发与销售,0.00015855082283768534
对外贸易经营,0.00015855082283768534
热一体化产品设计,0.00015855082283768534
试验与销售,0.00015855082283768534
不含电影制作,0.0001585333753693289
技术转让及相关产品的销售,0.0001585333753693289
经销预包装食品,0.00015850836845547763
ii类6840体外诊断试剂生产,0.0001584541397826701
i类医疗器械及配件的生产,0.0001584541397826701
医疗器械生产企业许可证有效期2023年1月3日,0.0001584541397826701
生物技术研究,0.0001584541397826701
不含学历教育和职业技能培训,0.00015834791481781702
电容器及其配套设备销售,0.00015833787886450183
玻璃钢,0.00015831487145244536
机房建设,0.00015823455075136003
教育文化交流,0.00015817395481036007
以自有资金对外投资,0.00015816732734435314
市政公用工程施工,0.00015816399602635477
安全技术防范工程施工,0.00015813842619036896
合成材料,0.00015798869231554898
土壤治理,0.00015794720138777467
电网工程的设计及施工,0.0001578795172517918
电网设备,0.0001578795172517918
自动化系统的维护及管理,0.0001578795172517918
自动化系统设备研发,0.0001578795172517918
自动化系统软件开发及技术咨询服务,0.0001578795172517918
委托发放贷款,0.00015782142795384694
鲜蛋零售,0.00015777176036216743
水土保持技术咨询服务,0.0001576189395808775
运营维护,0.00015755419272610072
计算机网络系统工程服务,0.00015753623841661656
可编程逻辑控制器,0.00015752133415243178
手机应用软件,0.00015752133415243178
机械加工及配件研发,0.00015752133415243178
电控系统,0.00015752133415243178
电机及减速机,0.00015752133415243178
编码器,0.00015752133415243178
计算机辅助制造软件,0.00015752133415243178
驱动器,0.00015752133415243178
汽车零部件设计,0.0001574753803552019
防雷工程的设计,0.00015744519953653165
农产品收购,0.00015744086193472044
计算机及耗材销售,0.00015740959968113505
光学配件加工设备,0.00015740838063274884
光学零部件,0.00015740838063274884
工艺装备,0.0001571818791936923
自动化装备,0.0001571818791936923
企业排污许可申报,0.000157176224024811
排污许可执行报告编制,0.000157176224024811
互联网信息技术咨询,0.00015716964223056793
医疗试剂,0.000157040493728524
电子产品研究开发及销售,0.000157040493728524
硬件及辅助设备研究开发,0.000157040493728524
设计及技术咨询,0.000157040493728524
计算机软件开发及技术咨询服务,0.00015691127006828832
